image_id,target_class,deletion_auc,insertion_auc
ISIC_0024757,4,0.12365473806858063,0.11855423450469971
ISIC_0031216,5,0.894366979598999,0.7907691597938538
ISIC_0031769,5,0.8210844993591309,0.8237580060958862
ISIC_0030693,2,0.06886027753353119,0.16864095628261566
ISIC_0025178,0,0.00869768112897873,0.03654149919748306
ISIC_0028730,5,0.8574432730674744,0.903050422668457
ISIC_0033456,0,0.018372859805822372,0.07696721702814102
ISIC_0030297,0,0.0522717647254467,0.07565756142139435
ISIC_0025539,4,0.12698280811309814,0.056869521737098694
ISIC_0031738,4,0.032000236213207245,0.03929132968187332
ISIC_0032349,1,0.20687979459762573,0.09699388593435287
ISIC_0030827,0,0.015643080696463585,0.0643266811966896
ISIC_0028372,0,0.048116449266672134,0.028277510777115822
ISIC_0027506,0,0.036653999239206314,0.026148596778512
ISIC_0025825,0,0.04238402470946312,0.09401759505271912
ISIC_0029932,0,0.0215559471398592,0.03108321875333786
ISIC_0024575,0,0.06140698865056038,0.0537029467523098
ISIC_0027172,0,0.04035765677690506,0.06802890449762344
ISIC_0033494,0,0.03042287938296795,0.031700875610113144
ISIC_0033413,0,0.048792969435453415,0.04940328374505043
ISIC_0031672,2,0.016293738037347794,0.06388538330793381
ISIC_0030986,0,0.03576433286070824,0.05660242587327957
ISIC_0031431,0,0.019756939262151718,0.036925721913576126
ISIC_0025247,1,0.10254891961812973,0.09808129817247391
ISIC_0029043,3,0.016556978225708008,0.03587092086672783
ISIC_0025029,5,0.9489326477050781,0.8872047066688538
ISIC_0026388,2,0.012450926005840302,0.07038440555334091
ISIC_0029549,1,0.05351915955543518,0.10929060727357864
ISIC_0024329,0,0.03734321892261505,0.024881863966584206
ISIC_0024925,0,0.0074278381653130054,0.029613899067044258
ISIC_0030344,0,0.020692143589258194,0.0862213671207428
ISIC_0024511,5,0.9053802490234375,0.7847933769226074
ISIC_0027334,1,0.017226988449692726,0.050162579864263535
ISIC_0030133,0,0.023622797802090645,0.07778220623731613
ISIC_0030877,0,0.022632870823144913,0.0587768517434597
ISIC_0027950,4,0.018688177689909935,0.026592541486024857
