image_id,iou,pointing_game_hit,heatmap_positive_fraction
ISIC_0025995,0.5917414050822123,True,0.2000358737244898
ISIC_0026001,0.6633953005567613,True,0.20001594387755103
ISIC_0026005,0.8191469719350074,True,0.20001594387755103
ISIC_0026043,0.5360701474691112,True,0.20001594387755103
ISIC_0026112,0.7171364653243848,True,0.20001594387755103
ISIC_0026127,0.4704998826566534,True,0.20001594387755103
ISIC_0026155,0.3194527067221892,True,0.2000358737244898
ISIC_0026167,0.5024109982558737,True,0.20001594387755103
ISIC_0026173,0.24758850376218083,True,0.20001594387755103
ISIC_0026176,0.47525690202206755,True,0.20001594387755103
ISIC_0026179,0.709671123255587,True,0.20001594387755103
ISIC_0026190,0.5430612075409019,True,0.20001594387755103
ISIC_0026192,0.6469015413652092,True,0.20001594387755103
ISIC_0026202,0.7617975504322767,True,0.20001594387755103
ISIC_0026222,0.6014550835439916,True,0.20001594387755103
ISIC_0026225,0.6771745932415519,True,0.20001594387755103
ISIC_0026226,0.25413428969914326,True,0.20005580357142858
ISIC_0026240,0.5788062485427838,True,0.20001594387755103
ISIC_0026241,0.6696516433772879,True,0.20001594387755103
ISIC_0026247,0.08868074930251096,True,0.20001594387755103
ISIC_0026253,0.5032773453502662,True,0.20001594387755103
ISIC_0026267,0.3658100965919446,True,0.20001594387755103
ISIC_0026269,0.5025906735751295,True,0.20001594387755103
ISIC_0026271,0.35920685532084495,True,0.20001594387755103
ISIC_0026277,0.4492445090606989,True,0.20001594387755103
ISIC_0026287,0.5612756529850746,True,0.20001594387755103
ISIC_0026312,0.4311478676763651,True,0.20001594387755103
ISIC_0026314,0.07113679386270798,True,0.2000358737244898
ISIC_0026316,0.6678096283088739,True,0.20001594387755103
ISIC_0026318,0.7213902754668146,True,0.20001594387755103
ISIC_0026351,0.3066432396251673,True,0.20015545280612246
ISIC_0026365,0.2628537265842965,True,0.20001594387755103
ISIC_0026368,0.5310695080661223,True,0.20001594387755103
ISIC_0026388,0.43381481318874304,True,0.20001594387755103
ISIC_0026396,0.6406739029100353,True,0.20001594387755103
ISIC_0026402,0.395874850538063,True,0.20001594387755103
ISIC_0026418,0.3532021265359293,True,0.20001594387755103
ISIC_0026436,0.6580545647353707,True,0.20001594387755103
ISIC_0026439,0.28877251539391147,True,0.20001594387755103
ISIC_0026443,0.6769070010449321,True,0.20001594387755103
ISIC_0026464,0.27930763178599527,True,0.20001594387755103
ISIC_0026467,0.3067277070063694,True,0.2002551020408163
ISIC_0026491,0.18029527265496845,True,0.20001594387755103
ISIC_0026497,0.41440813072937427,True,0.20001594387755103
ISIC_0026530,0.6981607265511715,True,0.20001594387755103
ISIC_0026540,0.6239426808637676,True,0.20001594387755103
ISIC_0026546,0.6769787611828177,True,0.20001594387755103
ISIC_0026547,0.2774751859327048,True,0.20001594387755103
ISIC_0026555,0.584319526627219,True,0.20001594387755103
ISIC_0026563,0.3976181024215959,True,0.20001594387755103
ISIC_0026565,0.39707220573689417,True,0.20001594387755103
ISIC_0026568,0.634142053445851,True,0.20001594387755103
ISIC_0026570,0.629286694101509,True,0.20001594387755103
ISIC_0026571,0.2942073170731707,True,0.20001594387755103
ISIC_0026594,0.40896495517522413,True,0.20001594387755103
ISIC_0026609,0.7811460258780037,True,0.20001594387755103
ISIC_0026610,0.7141922349861859,True,0.20001594387755103
ISIC_0026612,0.4367277799920287,True,0.20001594387755103
ISIC_0026614,0.3245165879842204,True,0.20001594387755103
ISIC_0026621,0.418218944034671,True,0.20001594387755103
ISIC_0026662,0.6221963673970655,True,0.20001594387755103
ISIC_0026665,0.452525655076218,True,0.2000358737244898
ISIC_0026686,0.4592294316829871,True,0.20001594387755103
ISIC_0026694,0.6032925501249119,True,0.20001594387755103
ISIC_0026700,0.7261530831542403,True,0.20001594387755103
ISIC_0026735,0.23947123529552125,True,0.20001594387755103
ISIC_0026748,0.5070120763537203,True,0.20001594387755103
ISIC_0026773,0.624147465437788,True,0.20001594387755103
ISIC_0026774,0.6860976841497728,True,0.20001594387755103
ISIC_0026777,0.46348940914158304,True,0.20001594387755103
ISIC_0026793,0.3311118442758166,True,0.20001594387755103
ISIC_0026805,0.7787625559213303,True,0.20001594387755103
ISIC_0026818,0.7159558171410143,True,0.20001594387755103
ISIC_0026822,0.5938812947511687,True,0.20001594387755103
ISIC_0026823,0.3228917994709336,True,0.20001594387755103
ISIC_0026829,0.4804142654305521,True,0.20001594387755103
ISIC_0026831,0.16876924605145524,False,0.20001594387755103
ISIC_0026839,0.4446990833001196,True,0.20001594387755103
ISIC_0026844,0.49169253240825267,True,0.20001594387755103
ISIC_0026852,0.7673054002017053,True,0.20001594387755103
ISIC_0026871,0.655689160086145,True,0.20001594387755103
ISIC_0026887,0.13290823951379893,True,0.2000358737244898
ISIC_0026915,0.40852929453965725,True,0.20001594387755103
ISIC_0026916,0.4307243558580457,True,0.20001594387755103
ISIC_0026917,0.6890187349285847,True,0.20001594387755103
ISIC_0026930,0.5866160140268849,True,0.2000358737244898
ISIC_0026942,0.4858518372961289,True,0.20001594387755103
ISIC_0026967,0.25660300171307304,True,0.20001594387755103
ISIC_0026969,0.7281453867660764,True,0.20001594387755103
ISIC_0026970,0.4298525308888003,True,0.20001594387755103
ISIC_0026977,0.6871092822663607,True,0.20001594387755103
ISIC_0026980,0.41792828685258965,True,0.20001594387755103
ISIC_0026983,0.4576612903225806,True,0.20001594387755103
ISIC_0026997,0.8548861131520941,True,0.20001594387755103
ISIC_0026998,0.3623035645841319,True,0.20001594387755103
ISIC_0026999,0.5840996391572576,True,0.20001594387755103
ISIC_0027006,0.3984595227696828,True,0.20001594387755103
ISIC_0027010,0.20526106018333998,True,0.20001594387755103
ISIC_0027026,0.2895978730475241,False,0.20001594387755103
ISIC_0027032,0.5897558354725091,True,0.2001155931122449
ISIC_0027033,0.6408883288706883,True,0.20001594387755103
ISIC_0027036,0.6345586476357548,True,0.20001594387755103
ISIC_0027049,0.3069558421258304,True,0.20001594387755103
ISIC_0027064,0.5091904311393431,True,0.20001594387755103
ISIC_0027088,0.6793500617030028,True,0.20001594387755103
ISIC_0027109,0.4002389486260454,True,0.20001594387755103
ISIC_0027131,0.2924498062184923,True,0.20001594387755103
ISIC_0027138,0.24387496479864826,True,0.20001594387755103
ISIC_0027139,0.4898787428854244,True,0.20001594387755103
ISIC_0027146,0.4198594198594199,True,0.2001155931122449
ISIC_0027152,0.6389539994140053,True,0.20001594387755103
ISIC_0027162,0.4726827430293896,True,0.20001594387755103
ISIC_0027172,0.4824035192961408,True,0.20001594387755103
ISIC_0027173,0.7009163414220261,True,0.20001594387755103
ISIC_0027210,0.18742526903148665,True,0.20001594387755103
ISIC_0027225,0.7268545560747663,True,0.20001594387755103
ISIC_0027235,0.4625099443118536,True,0.2001155931122449
ISIC_0027237,0.46720914462849944,True,0.20001594387755103
ISIC_0027251,0.35842857142857143,True,0.20001594387755103
ISIC_0027267,0.7899645126681522,True,0.20001594387755103
ISIC_0027270,0.47104123215145194,True,0.20001594387755103
ISIC_0027278,0.2860400159607821,True,0.20001594387755103
ISIC_0027284,0.6756468650062991,True,0.20001594387755103
ISIC_0027285,0.6373267484467102,True,0.20001594387755103
ISIC_0027286,0.7661072008662696,True,0.20001594387755103
ISIC_0027289,0.5219198989526868,True,0.20001594387755103
ISIC_0027292,0.21454871131455866,True,0.2002750318877551
ISIC_0027302,0.47168303802227757,True,0.20001594387755103
ISIC_0027315,0.4606161045038019,True,0.20001594387755103
ISIC_0027334,0.4130745470471624,True,0.20001594387755103
ISIC_0027337,0.12334500726061332,True,0.20007573341836735
ISIC_0027350,0.5235153447588681,True,0.20001594387755103
ISIC_0027351,0.759392564835815,True,0.20001594387755103
ISIC_0027384,0.6527603949381171,True,0.20001594387755103
ISIC_0027402,0.40199530516431925,True,0.20001594387755103
ISIC_0027404,0.39191155077102124,True,0.20001594387755103
ISIC_0027405,0.5496351006770421,True,0.20001594387755103
ISIC_0027410,0.10273017138302112,True,0.20001594387755103
ISIC_0027433,0.25356240525517937,True,0.20001594387755103
ISIC_0027455,0.3175251569193982,True,0.2000358737244898
ISIC_0027464,0.7572196773551085,True,0.20001594387755103
ISIC_0027480,0.40003188775510207,True,0.20001594387755103
ISIC_0027499,0.5623669169561807,True,0.20001594387755103
ISIC_0027506,0.12521138669673054,False,0.2002750318877551
ISIC_0027508,0.263163415145794,True,0.20001594387755103
ISIC_0027513,0.6854405813857462,True,0.20001594387755103
ISIC_0027571,0.6914977625690971,True,0.20001594387755103
ISIC_0027593,0.5714611092130737,True,0.20001594387755103
ISIC_0027613,0.3272274763563962,True,0.20001594387755103
ISIC_0027629,0.3432642487046632,True,0.20001594387755103
ISIC_0027657,0.3816187423825216,True,0.20005580357142858
ISIC_0027658,0.4428754247385376,True,0.20001594387755103
ISIC_0027671,0.6896123603255622,True,0.20001594387755103
ISIC_0027675,0.19840181286898442,True,0.20001594387755103
ISIC_0027706,0.7313207547169811,True,0.20001594387755103
ISIC_0027712,0.8049638989169675,True,0.20001594387755103
ISIC_0027746,0.49077283849918435,True,0.20001594387755103
ISIC_0027761,0.7402081042213011,True,0.20001594387755103
ISIC_0027768,0.348249409913454,True,0.20001594387755103
ISIC_0027770,0.4082586677054928,True,0.20001594387755103
ISIC_0027783,0.21791550418493424,True,0.20001594387755103
ISIC_0027785,0.6830530401034929,True,0.2000358737244898
ISIC_0027792,0.7454700127605275,True,0.20001594387755103
ISIC_0027793,0.6543200544258825,True,0.20001594387755103
ISIC_0027803,0.37713426100037606,True,0.20001594387755103
ISIC_0027815,0.40281096844748676,True,0.20001594387755103
ISIC_0027822,0.332789872446533,True,0.20001594387755103
ISIC_0027833,0.43715744892874936,True,0.20001594387755103
ISIC_0027846,0.37775000946646975,True,0.20001594387755103
ISIC_0027848,0.5729264182737315,True,0.20001594387755103
ISIC_0027863,0.4462909664840776,True,0.20001594387755103
